ipaddress,demandbase_sid,company_name,page,referrer,user_agent,city,country,timestamp,date_time
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/index-series/classification,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570049,5/17/18 15:14
134.58.253.56,8813570,Katholieke Universiteit Te Leuven,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.be/,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1 Build/HUAWEIPRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Leuven,BE,1526570052,5/17/18 15:14
134.58.253.56,8813570,Katholieke Universiteit Te Leuven,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.be/,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1 Build/HUAWEIPRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Leuven,BE,1526570056,5/17/18 15:14
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/research/multifactor-indexes-power-tilting,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570071,5/17/18 15:14
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/blog/reits-quenching-thirst-income,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570082,5/17/18 15:14
183.83.244.52,3439734,Enterprise Softwear Solutions,http://www.ftserussell.com/files/research/objectives-factor-indexes,https://www.google.co.in/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Edison,US,1526570083,5/17/18 15:14
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog/capturing-pricing-anomalies-china-h-shares-part-1-2,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570087,5/17/18 15:14
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/advisor-use-smart-beta-growing-geographic-differences-and-education-gaps,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570088,5/17/18 15:14
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/blog?page=21&tids=89%2010%2017%2013%2097%2098,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570089,5/17/18 15:14
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-introduces-ftse-tmx-canada-nvcc-bond-index,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570090,5/17/18 15:14
69.191.211.215,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526570097,5/17/18 15:14
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/ftse-global-ric-capped-indexes-infographic,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570101,5/17/18 15:15
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/blog?page=8&tids=89%2010%2017%2013%2097%2098,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570107,5/17/18 15:15
75.109.221.130,1657209,OFG Financial Services Inc,http://www.ftse.com/products/indices/Russell-Global,,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,Topeka,US,1526570111,5/17/18 15:15
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/research/ftse-saudi-arabia-inclusion-index-series-your-keys-kingdom,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570114,5/17/18 15:15
63.66.112.5,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes?_ga=2.3469365.421331234.1526500482-1931051403.1526500482,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570117,5/17/18 15:15
63.66.112.5,,,http://www.ftserussell.com/index-series/index-resources/russell-reconstitution,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570119,5/17/18 15:15
75.109.221.130,1657209,OFG Financial Services Inc,http://www.ftse.com/products/indices/Russell-Global,,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,Topeka,US,1526570125,5/17/18 15:15
82.30.221.162,,,http://www.ftserussell.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,GB,1526570126,5/17/18 15:15
63.66.112.5,,,http://www.ftserussell.com/because-markets-change-infographic,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570126,5/17/18 15:15
69.191.211.202,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526570128,5/17/18 15:15
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/legal/website-terms-use,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570131,5/17/18 15:15
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/research/niche-norm-esg-integration-stewardship-responsibilities-jpn,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570140,5/17/18 15:15
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526570142,5/17/18 15:15
75.109.221.130,1657209,OFG Financial Services Inc,http://www.ftse.com/products/indices/russell-us,http://www.ftse.com/products/indices/Russell-Global,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,Topeka,US,1526570145,5/17/18 15:15
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526570145,5/17/18 15:15
75.109.221.130,1657209,OFG Financial Services Inc,http://www.ftse.com/products/indices/russell-us,http://www.ftse.com/products/indices/Russell-Global,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,Topeka,US,1526570150,5/17/18 15:15
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/Methodologies,http://www.ftse.com/products/FTSETMX/Home/Indices,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570154,5/17/18 15:15
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/Methodologies,http://www.ftse.com/products/FTSETMX/Home/Indices,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570154,5/17/18 15:15
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/research/leveraging-factors-without-using-leverage-ftse-russell-multi-factor-indexes,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570157,5/17/18 15:15
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/blog?page=5&tids=10%2089,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570160,5/17/18 15:16
12.105.126.17,119753147,St.Vincent Health,http://www.ftserussell.com/index-series/index-tools/russell-index-performance-calculator,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",Indianapolis,US,1526570163,5/17/18 15:16
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/blog/great-places-work-are-great-performers,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570179,5/17/18 15:16
63.66.112.5,,,http://www.ftserussell.com/index-series/index-resources/russell-reconstitution,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570185,5/17/18 15:16
69.191.211.218,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526570189,5/17/18 15:16
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/research/small-cap-perspectives-russell-2000-index-2q2017-analysis,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570193,5/17/18 15:16
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/4th-annual-ftse-russell-global-institutional-smart-beta-survey-marks-peak,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570199,5/17/18 15:16
192.193.216.148,1047511,Citigroup Inc,http://www.ftse.com/products/indices/us-single-factor,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36",New York,US,1526570199,5/17/18 15:16
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526570199,5/17/18 15:16
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog?page=20&tids=10%2089,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570201,5/17/18 15:16
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/index-series/index-resources/russell-reconstitution,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570202,5/17/18 15:16
63.66.112.5,,,http://www.ftserussell.com/index-series/index-series,http://www.ftserussell.com/index-series/index-resources/russell-reconstitution,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570204,5/17/18 15:16
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-launches-new-global-sector-indices-hedged-canadian-dollar,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570210,5/17/18 15:16
63.66.112.5,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes,http://www.ftserussell.com/index-series/index-series,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570215,5/17/18 15:16
192.193.216.148,1047511,Citigroup Inc,http://www.ftse.com/products/indices/us-single-factor,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36",New York,US,1526570218,5/17/18 15:16
63.66.112.5,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570222,5/17/18 15:17
63.66.112.5,,,http://www.ftse.com/products/indices/Russell-US-Style?_ga=2.8525488.421331234.1526500482-1931051403.1526500482,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570228,5/17/18 15:17
63.66.112.5,,,http://www.ftse.com/products/indices/Russell-US-Style?_ga=2.8525488.421331234.1526500482-1931051403.1526500482,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570231,5/17/18 15:17
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/blog/how-asset-owners-are-implementing-smart-beta,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570231,5/17/18 15:17
193.190.253.150,8813570,Katholieke Universiteit Te Leuven,http://www.ftse.com/products/indices/ftse4good?gclid=Cj0KCQjw0PTXBRCGARIsAKNYfG0E9LEdnmBvI1hmxx2O71M8jhbIWj9tlpRKPrskSS9x6GzU5YcX1CwaAmaOEALw_wcB,https://www.google.be/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Leuven,BE,1526570232,5/17/18 15:17
82.147.28.58,29684833,UKS Ltd,http://www.ftserussell.com/files/research/us-small-cap-premium-and-business-cycle,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",London,GB,1526570233,5/17/18 15:17
69.191.211.204,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526570235,5/17/18 15:17
63.66.112.5,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570238,5/17/18 15:17
193.190.253.150,8813570,Katholieke Universiteit Te Leuven,http://www.ftse.com/products/indices/ftse4good?gclid=Cj0KCQjw0PTXBRCGARIsAKNYfG0E9LEdnmBvI1hmxx2O71M8jhbIWj9tlpRKPrskSS9x6GzU5YcX1CwaAmaOEALw_wcB,https://www.google.be/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Leuven,BE,1526570239,5/17/18 15:17
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/research/leopards-spots-russell-style-indexes-keep-growth-and-value-focus,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570239,5/17/18 15:17
63.66.112.5,,,http://www.ftse.com/analytics/factsheets/Home/Search,http://www.ftse.com/products/indices/Russell-US-Style?_ga=2.8525488.421331234.1526500482-1931051403.1526500482,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570244,5/17/18 15:17
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog/re-slicing-global-pie-ftse-gdp-weighted-index-series,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570244,5/17/18 15:17
63.66.112.5,,,http://www.ftse.com/analytics/factsheets/Home/Search,http://www.ftse.com/products/indices/Russell-US-Style?_ga=2.8525488.421331234.1526500482-1931051403.1526500482,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570253,5/17/18 15:17
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/research/small-cap-perspectives-russell-2000-index-4q2016-analysis,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570253,5/17/18 15:17
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/research/international-investment-and-us-dollar,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570261,5/17/18 15:17
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-develops-new-policy-benchmarks-afore-xxi-banorte,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570264,5/17/18 15:17
69.191.211.215,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526570269,5/17/18 15:17
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/blog/global-listed-real-estate-getting-noticed-industry,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570269,5/17/18 15:17
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-expands-china-offering-two-new-indexes,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570271,5/17/18 15:17
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-china-index-series-quarterly-review-3q,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570271,5/17/18 15:17
185.69.144.84,,,http://www.ftse.com/analytics/factsheets/Home/ConstituentsWeights,https://www.google.co.uk/,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,GB,1526570287,5/17/18 15:18
109.158.10.149,,,http://www.ftserussell.com/,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,GB,1526570287,5/17/18 15:18
109.158.10.149,,,http://www.ftserussell.com/financial-data/equity-data,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,GB,1526570289,5/17/18 15:18
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/blog/index-idea-large-cap-us-sectors-have-more-ups-and-downs-2018,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570296,5/17/18 15:18
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/press-releases?body_value=&page=9,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570307,5/17/18 15:18
63.66.112.5,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes?_ga=2.71957910.421331234.1526500482-1931051403.1526500482,http://www.ftse.com/products/indices/Russell-US-Style?_ga=2.8525488.421331234.1526500482-1931051403.1526500482,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570308,5/17/18 15:18
62.205.75.85,,,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,BE,1526570309,5/17/18 15:18
109.158.10.149,,,http://www.ftse.com/products/search/home?searchtext=dge&type=&page=0&searchtitle=false,http://www.ftserussell.com/financial-data/equity-data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,GB,1526570309,5/17/18 15:18
109.158.10.149,,,http://www.ftse.com/products/search/home?searchtext=dge&type=&page=0&searchtitle=false,http://www.ftserussell.com/financial-data/equity-data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,GB,1526570312,5/17/18 15:18
109.158.10.149,,,http://www.ftserussell.com/?_ga=2.117950985.1662764507.1526570316-987244511.1526570316,http://www.ftse.com/products/search/home?searchtext=dge&type=&page=0&searchtitle=false,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,GB,1526570313,5/17/18 15:18
88.2.34.215,9716409,Iberfluid SL,http://www.ftserussell.com/financial-data/industry-classification-benchmark-icb,https://en.wikipedia.org/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",L'hospitalet De Llobregat,ES,1526570314,5/17/18 15:18
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-announces-results-ftse-annual-country-classification-review,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570314,5/17/18 15:18
192.193.216.148,1047511,Citigroup Inc,http://www.ftse.com/products/indices/us-single-factor,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36",New York,US,1526570318,5/17/18 15:18
109.158.10.149,,,http://www.ftserussell.com/financial-data/equity-data,http://www.ftserussell.com/?_ga=2.117950985.1662764507.1526570316-987244511.1526570316,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,GB,1526570320,5/17/18 15:18
192.193.216.148,1047511,Citigroup Inc,http://www.ftserussell.com/about-us/contact-us?_ga=2.216456406.1996732799.1526560466-1326430065.1524667378,http://www.ftse.com/products/indices/us-single-factor,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36",New York,US,1526570325,5/17/18 15:18
192.193.216.148,1047511,Citigroup Inc,http://www.ftse.com/products/indices/us-single-factor,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36",New York,US,1526570327,5/17/18 15:18
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/esg,http://www.ftse.com/products/indexmenu?scrollToSection=Sustainable_Investment,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526570331,5/17/18 15:18
69.191.211.206,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526570334,5/17/18 15:18
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/esg,http://www.ftse.com/products/indexmenu?scrollToSection=Sustainable_Investment,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526570335,5/17/18 15:18
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/smart-beta-survey,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570336,5/17/18 15:18
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/worlds-largest-pension-fund-selects-new-ftse-russell-index-esg-jp,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570340,5/17/18 15:19
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/blog?tids=85%2086,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570352,5/17/18 15:19
63.66.112.5,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes?_ga=2.71957910.421331234.1526500482-1931051403.1526500482,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526570355,5/17/18 15:19
183.83.244.52,3439734,Enterprise Softwear Solutions,http://www.ftserussell.com/files/research/objectives-factor-indexes,https://www.google.co.in/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Edison,US,1526570356,5/17/18 15:19
69.191.211.215,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526570362,5/17/18 15:19
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526570364,5/17/18 15:19
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526570364,5/17/18 15:19
